year,Country Name,value,Country Code,Indicator Name,Indicator Code
1997,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
1998,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
1999,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2000,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2001,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2002,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2003,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2004,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2005,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2006,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2007,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2008,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2009,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2010,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2011,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2012,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2013,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2014,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2015,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2016,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
2017,Réunion,0.0,REU,Mixed migration to Italy,ETH.TO.ITA
1991,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1992,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1993,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1994,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1995,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1996,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1997,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1998,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1999,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2000,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2001,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2002,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2003,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2004,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2005,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2006,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2007,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2008,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2009,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2010,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2011,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2012,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2013,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2014,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2015,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2016,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
2017,Réunion,0.0,REU,Mixed migration to Sweden,ETH.TO.SWE
1991,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1992,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1993,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1994,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1995,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1996,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1997,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1998,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1999,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2000,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2001,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2002,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2003,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2004,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2005,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2006,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2007,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2008,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2009,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2010,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2011,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2012,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2013,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2014,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2015,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2016,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
2017,Réunion,0.0,REU,Mixed migration to Denmark,ETH.TO.DNK
1991,Réunion,1.2000000000000002,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1992,Réunion,1.1999999999999997,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1993,Réunion,1.1999999999999997,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1994,Réunion,1.2000000000000002,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1995,Réunion,1.2000000000000002,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1996,Réunion,1.5999999999999996,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1997,Réunion,1.5999999999999996,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Réunion,1.6000000000000014,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Réunion,1.5999999999999996,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Réunion,1.5999999999999996,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2005,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2006,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2007,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2008,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2009,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2010,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2011,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2012,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2013,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2014,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2015,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2016,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Réunion,0.0,REU,Mixed migration to United Kingdom,ETH.TO.GBR
1991,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Réunion,0.0,REU,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1992,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1993,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1994,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1995,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1996,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1997,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1998,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1999,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2000,Réunion,0.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2001,Réunion,5.400000000000006,REU,Mixed migration to South Africa,ETH.TO.ZAF
2002,Réunion,5.400000000000006,REU,Mixed migration to South Africa,ETH.TO.ZAF
2003,Réunion,5.399999999999977,REU,Mixed migration to South Africa,ETH.TO.ZAF
2004,Réunion,5.400000000000006,REU,Mixed migration to South Africa,ETH.TO.ZAF
2005,Réunion,5.400000000000006,REU,Mixed migration to South Africa,ETH.TO.ZAF
2006,Réunion,24.19999999999999,REU,Mixed migration to South Africa,ETH.TO.ZAF
2007,Réunion,24.200000000000017,REU,Mixed migration to South Africa,ETH.TO.ZAF
2008,Réunion,24.19999999999999,REU,Mixed migration to South Africa,ETH.TO.ZAF
2009,Réunion,24.200000000000017,REU,Mixed migration to South Africa,ETH.TO.ZAF
2010,Réunion,24.19999999999999,REU,Mixed migration to South Africa,ETH.TO.ZAF
2011,Réunion,47.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2012,Réunion,47.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2013,Réunion,47.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2014,Réunion,47.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2015,Réunion,47.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2016,Réunion,15.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
2017,Réunion,15.0,REU,Mixed migration to South Africa,ETH.TO.ZAF
1991,Rwanda,50.599999999999994,RWA,Mixed migration to Italy,ETH.TO.ITA
1991,Rwanda,3.4000000000000057,RWA,Mixed migration to Sweden,ETH.TO.SWE
1992,Rwanda,11.8,RWA,Mixed migration to Denmark,ETH.TO.DNK
1994,Rwanda,194.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
1995,Rwanda,194.0,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
1996,Rwanda,198.5999999999999,RWA,Mixed migration to United Kingdom,ETH.TO.GBR
1991,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Rwanda,0.0,RWA,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Rwanda,0.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
1992,Rwanda,0.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
1993,Rwanda,0.0,RWA,Mixed migration to South Africa,ETH.TO.ZAF
1993,Seychelles,67.79999999999995,SYC,Mixed migration to Italy,ETH.TO.ITA
1994,Seychelles,67.80000000000001,SYC,Mixed migration to Italy,ETH.TO.ITA
1995,Seychelles,67.80000000000001,SYC,Mixed migration to Italy,ETH.TO.ITA
1996,Seychelles,67.79999999999995,SYC,Mixed migration to Italy,ETH.TO.ITA
1997,Seychelles,67.80000000000007,SYC,Mixed migration to Italy,ETH.TO.ITA
1998,Seychelles,67.79999999999995,SYC,Mixed migration to Italy,ETH.TO.ITA
1999,Seychelles,67.80000000000007,SYC,Mixed migration to Italy,ETH.TO.ITA
2000,Seychelles,67.79999999999995,SYC,Mixed migration to Italy,ETH.TO.ITA
2001,Seychelles,12.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2002,Seychelles,12.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2003,Seychelles,12.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2004,Seychelles,12.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2005,Seychelles,12.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2006,Seychelles,11.799999999999955,SYC,Mixed migration to Italy,ETH.TO.ITA
2007,Seychelles,11.800000000000068,SYC,Mixed migration to Italy,ETH.TO.ITA
2008,Seychelles,11.799999999999955,SYC,Mixed migration to Italy,ETH.TO.ITA
2009,Seychelles,11.800000000000068,SYC,Mixed migration to Italy,ETH.TO.ITA
2010,Seychelles,11.799999999999955,SYC,Mixed migration to Italy,ETH.TO.ITA
2011,Seychelles,0.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2012,Seychelles,0.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2013,Seychelles,0.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2014,Seychelles,0.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2015,Seychelles,0.0,SYC,Mixed migration to Italy,ETH.TO.ITA
2016,Seychelles,8.5,SYC,Mixed migration to Italy,ETH.TO.ITA
2017,Seychelles,8.5,SYC,Mixed migration to Italy,ETH.TO.ITA
1991,Seychelles,1.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
1992,Seychelles,1.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
1993,Seychelles,1.4000000000000057,SYC,Mixed migration to Sweden,ETH.TO.SWE
1994,Seychelles,1.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
1995,Seychelles,1.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
1996,Seychelles,0.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
1997,Seychelles,0.8000000000000043,SYC,Mixed migration to Sweden,ETH.TO.SWE
1998,Seychelles,0.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
1999,Seychelles,0.8000000000000043,SYC,Mixed migration to Sweden,ETH.TO.SWE
2000,Seychelles,0.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
2001,Seychelles,2.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2002,Seychelles,2.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2003,Seychelles,2.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2004,Seychelles,2.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2005,Seychelles,2.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2006,Seychelles,0.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
2007,Seychelles,0.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
2008,Seychelles,0.4000000000000057,SYC,Mixed migration to Sweden,ETH.TO.SWE
2009,Seychelles,0.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
2010,Seychelles,0.3999999999999986,SYC,Mixed migration to Sweden,ETH.TO.SWE
2011,Seychelles,1.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
2012,Seychelles,1.8000000000000043,SYC,Mixed migration to Sweden,ETH.TO.SWE
2013,Seychelles,1.8000000000000043,SYC,Mixed migration to Sweden,ETH.TO.SWE
2014,Seychelles,1.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
2015,Seychelles,1.7999999999999972,SYC,Mixed migration to Sweden,ETH.TO.SWE
2016,Seychelles,0.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
2017,Seychelles,0.0,SYC,Mixed migration to Sweden,ETH.TO.SWE
1991,Seychelles,0.8000000000000007,SYC,Mixed migration to Denmark,ETH.TO.DNK
1992,Seychelles,0.7999999999999989,SYC,Mixed migration to Denmark,ETH.TO.DNK
1993,Seychelles,0.7999999999999989,SYC,Mixed migration to Denmark,ETH.TO.DNK
1994,Seychelles,0.8000000000000007,SYC,Mixed migration to Denmark,ETH.TO.DNK
1995,Seychelles,0.8000000000000007,SYC,Mixed migration to Denmark,ETH.TO.DNK
1996,Seychelles,0.6000000000000014,SYC,Mixed migration to Denmark,ETH.TO.DNK
1997,Seychelles,0.5999999999999979,SYC,Mixed migration to Denmark,ETH.TO.DNK
1998,Seychelles,0.6000000000000014,SYC,Mixed migration to Denmark,ETH.TO.DNK
1999,Seychelles,0.5999999999999979,SYC,Mixed migration to Denmark,ETH.TO.DNK
2007,Seychelles,0.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2008,Seychelles,0.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2009,Seychelles,0.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2010,Seychelles,0.0,SYC,Mixed migration to Denmark,ETH.TO.DNK
2011,Seychelles,0.1999999999999993,SYC,Mixed migration to Denmark,ETH.TO.DNK
2012,Seychelles,0.1999999999999993,SYC,Mixed migration to Denmark,ETH.TO.DNK
2013,Seychelles,0.20000000000000284,SYC,Mixed migration to Denmark,ETH.TO.DNK
2014,Seychelles,0.1999999999999993,SYC,Mixed migration to Denmark,ETH.TO.DNK
2015,Seychelles,0.1999999999999993,SYC,Mixed migration to Denmark,ETH.TO.DNK
2016,Seychelles,0.5,SYC,Mixed migration to Denmark,ETH.TO.DNK
2017,Seychelles,0.5,SYC,Mixed migration to Denmark,ETH.TO.DNK
2001,Seychelles,40.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Seychelles,40.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Seychelles,40.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2004,Seychelles,40.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2005,Seychelles,40.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
2017,Seychelles,77.0,SYC,Mixed migration to United Kingdom,ETH.TO.GBR
1991,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Seychelles,0.0,SYC,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Seychelles,21.0,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1992,Seychelles,21.0,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1993,Seychelles,21.0,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1994,Seychelles,21.0,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1995,Seychelles,21.0,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1996,Seychelles,28.599999999999994,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1997,Seychelles,28.599999999999994,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1998,Seychelles,28.600000000000023,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1999,Seychelles,28.599999999999994,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2000,Seychelles,28.599999999999994,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2001,Seychelles,10.800000000000011,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2002,Seychelles,10.800000000000011,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2003,Seychelles,10.799999999999955,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2004,Seychelles,10.800000000000011,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2005,Seychelles,10.800000000000011,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2006,Seychelles,48.19999999999999,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2007,Seychelles,48.19999999999999,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2008,Seychelles,48.200000000000045,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2009,Seychelles,48.19999999999993,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2010,Seychelles,48.200000000000045,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2011,Seychelles,93.60000000000002,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2012,Seychelles,93.60000000000002,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2013,Seychelles,93.59999999999991,SYC,Mixed migration to South Africa,ETH.TO.ZAF
2017,Seychelles,29.5,SYC,Mixed migration to South Africa,ETH.TO.ZAF
1991,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Somalia,0.0,SOM,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Somalia,0.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1992,Somalia,0.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1993,Somalia,0.0,SOM,Mixed migration to South Africa,ETH.TO.ZAF
1991,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1992,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1993,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1994,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
